OBJECTID,date_arrested,time_arrested,address,offense_type,subject_race,subject_gender,agency,armainid,objectid_1,Year
54243,2020/02/06,500,100-BLK HAYWOOD ST,SIMPLE ASSAULT,W,M,APD,567698,54226,2020
54244,2020/02/06,500,100-BLK HAYWOOD ST,RESISTING PUBLIC OFFICER,W,M,APD,567698,54227,2020
54245,2020/02/06,500,100-BLK HAYWOOD ST,SIMPLE ASSAULT,W,M,APD,567698,54228,2020
54246,2020/02/06,500,100-BLK HAYWOOD ST,INTOXICATED AND DISRUPTIVE,W,M,APD,567698,54229,2020
54258,2020/06/21,510,100-BLK FUTURE DR,HIT/RUN LEAVE SCENE PROP DAM,B,M,APD,573551,54241,2020
54259,2020/06/21,510,100-BLK FUTURE DR,HIT/RUN LEAVE SCENE PROP DAM,B,M,APD,573551,54242,2020
54260,2021/04/14,2013,300-BLK NEW LEICESTER HWY,SECOND DEGREE TRESPASS,W,M,APD,586038,54243,2021
54261,2021/04/14,2013,300-BLK NEW LEICESTER HWY,SIMPLE ASSAULT,W,M,APD,586038,54244,2021
54262,2021/04/14,2013,300-BLK NEW LEICESTER HWY,DISORDERLY CONDUCT,W,M,APD,586038,54245,2021
54301,2020/08/19,1627,200-BLK SARDIS RD,ASSAULT ON A FEMALE,W,M,APD,576061,54284,2020
54370,2021/10/01,1723,700-BLK FAIRVIEW RD,BREAKING OR ENTERING (M),W,M,APD,596677,54353,2021
54371,2021/10/01,1723,700-BLK FAIRVIEW RD,OTHER - FREE TEXT,W,M,APD,596677,54354,2021
54372,2021/10/01,1723,700-BLK FAIRVIEW RD,BREAKING OR ENTERING (M),W,M,APD,596677,54355,2021
54373,2021/10/01,1723,700-BLK FAIRVIEW RD,SECOND DEGREE TRESPASS,W,M,APD,596677,54356,2021
54376,2020/01/12,2142,500-BLK BILTMORE AVE,SECOND DEGREE TRESPASS,W,M,APD,565702,54359,2020
54397,2021/05/13,1507,100-BLK HAYWOOD ST,EXTRADITION/FUGITIVE OTH STATE,B,F,APD,588756,54380,2021
54398,2020/12/31,1926,100-BLK DAVIDSON DR,"TRAFFICKING, OPIUM OR HEROIN",B,M,APD,580350,54381,2020
54399,2020/12/31,1926,100-BLK DAVIDSON DR,PWIMSD METHAMPHETAMINE,B,M,APD,580350,54382,2020
54470,2020/02/13,22,100-BLK GRANADA ST,NON-SUPPORT,W,F,APD,567994,54454,2020
54479,2021/01/02,30,100-BLK DAVIDSON DR,ASSAULT ON A FEMALE,B,M,APD,580378,54463,2021
54501,2021/02/04,1413,SWEETEN CREEK RD/I40 W,ASSAULT ON A CHILD UNDER 12,B,M,APD,581191,54485,2021
54502,2021/02/04,1413,SWEETEN CREEK RD/I40 W,SECOND DEGREE TRESPASS,B,M,APD,581191,54486,2021
54503,2021/02/04,1413,SWEETEN CREEK RD/I40 W,ASSAULT ON A FEMALE,B,M,APD,581191,54487,2021
54504,2021/02/04,1413,SWEETEN CREEK RD/I40 W,FELONY PROBATION VIOLATION,B,M,APD,581191,54488,2021
54505,2021/02/04,1413,SWEETEN CREEK RD/I40 W,POSSESSION OF FIREARM BY FELON,B,M,APD,581191,54489,2021
54506,2021/02/04,1413,SWEETEN CREEK RD/I40 W,PWIMSD SCH II CS,B,M,APD,581191,54490,2021
54507,2021/02/04,1413,SWEETEN CREEK RD/I40 W,CARRYING CONCEALED GUN(M),B,M,APD,581191,54491,2021
54508,2020/05/16,2051,300-BLK SHORT MICHIGAN AVE,SECOND DEGREE TRESPASS,B,M,APD,572685,54494,2020
54509,2020/05/16,2051,300-BLK SHORT MICHIGAN AVE,ASSAULT ON A FEMALE,B,M,APD,572685,54495,2020
54526,2021/04/11,1906,100-BLK SHORT MICHIGAN AVE,FELONY POSSESSION SCH II CS,B,F,APD,585953,54512,2021
54527,2021/04/11,1906,100-BLK SHORT MICHIGAN AVE,INJURY TO REAL PROPERTY,B,F,APD,585953,54513,2021
54528,2021/04/11,1906,100-BLK SHORT MICHIGAN AVE,FELONY POSSESSION SCH I CS,B,F,APD,585953,54514,2021
54529,2021/04/11,1906,100-BLK SHORT MICHIGAN AVE,SIMPLE POSSESS SCH VI CS (M),B,F,APD,585953,54515,2021
54530,2021/04/11,1906,100-BLK SHORT MICHIGAN AVE,PRETRIAL RELEASE VIOLATION [15A-534(F)],B,F,APD,585953,54516,2021
54549,2020/01/01,2114,700-BLK SAND HILL RD,COMMUNICATING THREATS,W,M,APD,565315,54535,2020
54550,2020/01/01,2114,700-BLK SAND HILL RD,BREAKING AND OR ENTERING (F),W,M,APD,565315,54536,2020
54562,2020/03/10,1934,100-BLK ATKINSON ST,POSSESS STOLEN MOTOR VEHICLE,W,F,APD,569157,54548,2020
54563,2020/03/10,1934,100-BLK ATKINSON ST,POSSESS METHAMPHETAMINE,W,F,APD,569157,54549,2020
54564,2020/03/10,1934,100-BLK ATKINSON ST,POSSESS DRUG PARAPHERNALIA,W,F,APD,569157,54550,2020
54576,2021/07/23,1509,100-BLK RIVERVIEW DR,ASSAULT WITH A DEADLY WEAPON,W,M,APD,594761,54562,2021
54577,2021/07/23,1509,100-BLK RIVERVIEW DR,COMMUNICATING THREATS,W,M,APD,594761,54563,2021
54578,2021/03/25,1344,1000-BLK HAYWOOD RD,INTOXICATED AND DISRUPTIVE,W,M,APD,585501,54564,2021
54579,2021/03/25,1344,1000-BLK HAYWOOD RD,LOCAL ORDINANCE-FREE TEXT,W,M,APD,585501,54565,2021
54582,2020/12/29,2057,100-BLK COURT PLZ,HIT/RUN LEAVE SCENE PROP DAM,W,M,APD,580304,54568,2020
54637,2020/09/24,1322,400-BLK BILTMORE AVE,LARCENY AFTER BREAK/ENTER,W,M,APD,577029,54624,2020
54638,2020/09/24,1322,400-BLK BILTMORE AVE,BREAKING AND OR ENTERING (F),W,M,APD,577029,54625,2020
54639,2020/05/04,303,100-BLK GRANDY ST,FAILURE TO REDUCE SPEED,W,F,APD,572365,54626,2020
54640,2020/05/04,303,100-BLK GRANDY ST,DWLR NOT IMPAIRED REV,W,F,APD,572365,54627,2020
54687,2021/09/30,1640,500-BLK WALTON ST,CARRYING CONCEALED GUN(M),B,M,APD,596650,54674,2021
54688,2021/09/30,1640,500-BLK WALTON ST,M/S/D/P CS W/N 1000FT OF PARK,B,M,APD,596650,54675,2021
54689,2021/09/30,1640,500-BLK WALTON ST,PWIMSD SCH II CS,B,M,APD,596650,54676,2021
54690,2021/09/30,1640,500-BLK WALTON ST,"TRAFFICKING, OPIUM OR HEROIN",B,M,APD,596650,54677,2021
54691,2021/09/30,1640,500-BLK WALTON ST,"TRAFFICKING, OPIUM OR HEROIN",B,M,APD,596650,54678,2021
54727,2021/07/18,307,100-BLK OAKWOOD ST,ASSAULT GOVT OFFICIAL/EMPLY,W,M,APD,594593,54714,2021
54728,2021/07/18,307,100-BLK OAKWOOD ST,FIRST DEG TRESP ENTER/REMAIN,W,M,APD,594593,54715,2021
54729,2021/07/18,307,100-BLK OAKWOOD ST,RESISTING PUBLIC OFFICER,W,M,APD,594593,54716,2021
54778,2020/12/22,1313,800-BLK HAYWOOD RD,INJURY TO REAL PROPERTY,W,M,APD,580206,54765,2020
54779,2021/01/26,2027,100-BLK CROWELL RD,INTOXICATED AND DISRUPTIVE,W,M,APD,580974,54766,2021
54780,2020/09/27,2256,100-BLK CROWELL RD,INTOXICATED AND DISRUPTIVE,W,M,APD,577114,54767,2020
54781,2020/01/27,1408,1800-BLK HENDERSONVILLE RD,SECOND DEGREE TRESPASS,W,M,APD,567268,54768,2020
54782,2020/01/27,1408,1800-BLK HENDERSONVILLE RD,RESISTING PUBLIC OFFICER,W,M,APD,567268,54769,2020
54783,2020/01/27,1408,1800-BLK HENDERSONVILLE RD,OPEN CNT MBV/UNFWN PROP CY/CTY,W,M,APD,567268,54770,2020
54786,2021/02/12,1404,800-BLK PATTON AVE,INTOXICATED AND DISRUPTIVE,W,M,APD,581390,54773,2021
54787,2020/09/12,2026,1500-BLK PATTON AVE,RESISTING PUBLIC OFFICER,W,M,APD,576727,54774,2020
54788,2020/09/12,2026,1500-BLK PATTON AVE,SECOND DEGREE TRESPASS,W,M,APD,576727,54775,2020
54791,2021/04/16,2050,1500-BLK PATTON AVE,DRIVING WHILE IMPAIRED,W,M,APD,586118,54778,2021
54792,2021/04/16,2050,1500-BLK PATTON AVE,DWLR NOT IMPAIRED REV,W,M,APD,586118,54779,2021
54798,2020/01/24,148,100-BLK S LEXINGTON AVE,SECOND DEGREE TRESPASS,B,M,APD,567139,54785,2020
54799,2020/01/24,148,100-BLK S LEXINGTON AVE,MISDEMEANOR LARCENY,B,M,APD,567139,54786,2020
54861,2021/09/10,1233,500-BLK CARIBOU RD,ASSAULT ON A FEMALE,W,M,APD,596137,54848,2021
54862,2020/06/23,1800,300-BLK BROOKLYN RD,FELONY PROBATION VIOLATION,B,M,APD,573614,54849,2020
54863,2020/08/29,1957,100-BLK BLEACHERY BLVD,FELONY PROBATION VIOLATION,B,M,APD,576347,54850,2020
54864,2020/08/29,1957,100-BLK BLEACHERY BLVD,FELONY PROBATION VIOLATION,B,M,APD,576347,54851,2020
54865,2020/08/29,1957,100-BLK BLEACHERY BLVD,"TRAFFICKING, OPIUM OR HEROIN",B,M,APD,576347,54852,2020
54866,2020/08/29,1957,100-BLK BLEACHERY BLVD,"TRAFFICKING, OPIUM OR HEROIN",B,M,APD,576347,54853,2020
54867,2020/08/29,1957,100-BLK BLEACHERY BLVD,MAINTN VEH/DWELL/PLACE CS (F),B,M,APD,576347,54854,2020
54868,2020/08/29,1957,100-BLK BLEACHERY BLVD,FELONY PROBATION VIOLATION,B,M,APD,576347,54855,2020
54869,2020/08/29,1957,100-BLK BLEACHERY BLVD,MAINTN VEH/DWELL/PLACE CS (F),B,M,APD,576347,54856,2020
54870,2020/08/29,1957,100-BLK BLEACHERY BLVD,POSSESSION OF FIREARM BY FELON,B,M,APD,576347,54857,2020
54871,2020/08/29,1957,100-BLK BLEACHERY BLVD,"TRAFFICKING, OPIUM OR HEROIN",B,M,APD,576347,54858,2020
54905,2020/09/12,2026,1500-BLK PATTON AVE,INTOXICATED AND DISRUPTIVE,W,M,APD,576727,54892,2020
54906,2020/04/27,1427,100-BLK COXE AVE,SECOND DEGREE TRESPASS,W,M,APD,572233,54893,2020
54907,2020/04/27,1427,100-BLK COXE AVE,INJURY TO PERSONAL PROPERTY,W,M,APD,572233,54894,2020
54939,2020/06/11,1157,100-BLK ATKINSON ST,DAMAGE PROPERTY - FREE TEXT,B,M,APD,573320,54934,2020
54940,2021/10/03,251,400-BLK SWANNANOA RIVER RD,DRIVING WHILE IMPAIRED,W,F,APD,596716,54935,2021
54956,2021/12/23,1349,800-BLK PATTON AVE,FIRST DEGREE BURGLARY,B,M,APD,599941,54951,2021
54957,2021/12/23,1349,800-BLK PATTON AVE,ASSAULT ON A FEMALE,B,M,APD,599941,54952,2021
54958,2021/12/23,1349,800-BLK PATTON AVE,SIMPLE ASSAULT,B,M,APD,599941,54953,2021
54981,2020/12/29,2213,100-BLK ONTEORA BLVD,ASSAULT ON A FEMALE,W,M,APD,580307,54976,2020
54999,2021/03/31,2329,900-BLK PATTON AVE,MISDEMEANOR PROBATION VIOL,W,M,APD,585666,54993,2021
55000,2021/03/31,2329,900-BLK PATTON AVE,MISDEMEANOR PROBATION VIOL,W,M,APD,585666,54994,2021
55001,2021/03/31,2329,900-BLK PATTON AVE,DRIVING WHILE IMPAIRED,W,M,APD,585666,54995,2021
55002,2021/03/31,2329,900-BLK PATTON AVE,FELONY POSSESSION SCH II CS,W,M,APD,585666,54996,2021
55003,2021/03/31,2329,900-BLK PATTON AVE,FELONY POSSESSION SCH II CS,W,M,APD,585666,54997,2021
55004,2021/03/31,2329,900-BLK PATTON AVE,POSSESS DRUG PARAPHERNALIA,W,M,APD,585666,54998,2021
55005,2021/03/31,2329,900-BLK PATTON AVE,EXPIRED REGISTRATION CARD/TAG,W,M,APD,585666,54999,2021
55020,2020/10/22,120,200-BLK JOHNSTON BLVD,ASSAULT ON A FEMALE,B,M,APD,578739,55014,2020
55021,2020/07/02,2250,100-BLK FUTURE DR,CHILD ABUSE NONASSAULTIVE (M),B,F,APD,573840,55015,2020
55043,2021/06/02,1527,100-BLK PALISADES CIR,PAROLE COMM.VIOLATION,B,M,APD,593294,55037,2021
55044,2021/06/02,1527,100-BLK PALISADES CIR,DWLR NOT IMPAIRED REV,B,M,APD,593294,55038,2021
55078,2021/12/23,1349,800-BLK PATTON AVE,ASSAULT ON A FEMALE,B,M,APD,599941,55072,2021
55079,2021/12/23,1349,800-BLK PATTON AVE,DISCLOSE PRIVATE IMAGES/ADULT,B,M,APD,599941,55073,2021
55080,2021/12/23,1349,800-BLK PATTON AVE,MISDEMEANOR LARCENY,B,M,APD,599941,55074,2021
55081,2021/01/09,2128,100-BLK ATKINSON ST,ASSAULT ON A FEMALE,W,M,APD,580554,55075,2021
55082,2021/01/09,2128,100-BLK ATKINSON ST,INTERFERE EMERG COMMUNICATION,W,M,APD,580554,55076,2021
55083,2020/01/30,1902,200-BLK DEAVERVIEW RD,FELONY POSSESSION SCH I CS,W,M,APD,567454,55077,2020
55084,2020/01/30,1902,200-BLK DEAVERVIEW RD,FELONY POSSESSION SCH II CS,W,M,APD,567454,55078,2020
55085,2020/01/30,1902,200-BLK DEAVERVIEW RD,DANGEROUS DRUGS - FREE TEXT,W,M,APD,567454,55079,2020
55086,2020/01/30,1902,200-BLK DEAVERVIEW RD,POSSESS MARIJUANA UP TO 1/2 OZ,W,M,APD,567454,55080,2020
55087,2020/01/30,1902,200-BLK DEAVERVIEW RD,POSSESS DRUG PARAPHERNALIA,W,M,APD,567454,55081,2020
55088,2020/01/30,1902,200-BLK DEAVERVIEW RD,RESISTING PUBLIC OFFICER,W,M,APD,567454,55082,2020
55089,2020/01/30,1902,200-BLK DEAVERVIEW RD,POSSESS MARIJ PARAPHERNALIA,W,M,APD,567454,55083,2020
55093,2021/10/04,1440,300-BLK HILLIARD AVE,SECOND DEGREE TRESPASS,B,M,APD,596748,55087,2021
55098,2021/03/30,1430,1800-BLK RIVER RIDGE DR,24 HOUR HOLD,B,F,APD,585621,55092,2021
55101,2020/01/08,1945,100-BLK GRANADA ST,MISDEMEANOR LARCENY,B,F,APD,565563,55095,2020
55115,2021/10/12,955,100-BLK OTEEN CHURCH RD,POSSESS MARIJ PARAPHERNALIA,W,M,APD,596969,55108,2021
55116,2021/10/12,955,100-BLK OTEEN CHURCH RD,FELONY POSSESSION SCH I CS,W,M,APD,596969,55109,2021
55117,2021/10/12,955,100-BLK OTEEN CHURCH RD,SIMPLE POSSESS SCH VI CS (M),W,M,APD,596969,55110,2021
55118,2021/10/12,955,100-BLK OTEEN CHURCH RD,POSSESS MARIJ PARAPHERNALIA,W,M,APD,596969,55111,2021
55119,2021/10/12,955,100-BLK OTEEN CHURCH RD,POSSESS DRUG PARAPHERNALIA,W,M,APD,596969,55112,2021
55132,2020/11/04,1458,100-BLK SMOKEY PARK HWY,FELONY POSSESSION SCH II CS,W,M,APD,579102,55125,2020
55133,2020/11/04,1458,100-BLK SMOKEY PARK HWY,POSSESS DRUG PARAPHERNALIA,W,M,APD,579102,55126,2020
55134,2020/11/04,1458,100-BLK SMOKEY PARK HWY,SIMPLE POSSESS SCH VI CS (M),W,M,APD,579102,55127,2020
55145,2021/09/19,5,100-BLK NANTAHALA ST,ASSAULT ON A FEMALE,B,M,APD,596332,55138,2021
55146,2021/09/19,5,100-BLK NANTAHALA ST,FELONY PROBATION VIOLATION,B,M,APD,596332,55139,2021
55147,2021/09/19,5,100-BLK NANTAHALA ST,MISDEMEANOR PROBATION VIOL,B,M,APD,596332,55140,2021
55175,2021/09/02,1437,200-BLK SMOKEY PARK HWY,OBTAIN PROPERTY FALSE PRETENSE,W,F,APD,595933,55168,2021
55176,2021/09/02,1437,200-BLK SMOKEY PARK HWY,NON-SUPPORT,W,F,APD,595933,55169,2021
55195,2021/10/29,632,700-BLK BILTMORE AVE,MALICIOUS CONDUCT PRISONER FLUID/EXCREME,W,M,APD,597468,55188,2021
55196,2021/10/29,632,700-BLK BILTMORE AVE,SECOND DEGREE TRESPASS,W,M,APD,597468,55189,2021
55197,2020/12/11,1254,100-BLK ASHELAND AVE,SECOND DEGREE TRESPASS,W,M,APD,580002,55190,2020
55198,2020/12/08,2202,100-BLK COLLEGE ST,LOCAL ORDINANCE-FREE TEXT,W,M,APD,579922,55191,2020
55199,2021/06/12,1325,100-BLK PATTON AVE,SIMPLE ASSAULT,W,M,APD,593609,55192,2021
55200,2021/06/12,1325,100-BLK PATTON AVE,RESISTING PUBLIC OFFICER,W,M,APD,593609,55193,2021
55201,2021/09/07,1807,100-BLK HENDERSONVILLE RD,SIMPLE ASSAULT,W,M,APD,596049,55194,2021
55202,2021/09/07,1807,100-BLK HENDERSONVILLE RD,BREAKING OR ENTERING (M),W,M,APD,596049,55195,2021
55203,2021/09/07,1807,100-BLK HENDERSONVILLE RD,SECOND DEGREE TRESPASS,W,M,APD,596049,55196,2021
55204,2021/09/07,1807,100-BLK HENDERSONVILLE RD,LOCAL ORDINANCE-FREE TEXT,W,M,APD,596049,55197,2021
55205,2021/09/07,1807,100-BLK HENDERSONVILLE RD,SECOND DEGREE TRESPASS,W,M,APD,596049,55198,2021
55206,2021/09/07,1807,100-BLK HENDERSONVILLE RD,SECOND DEGREE TRESPASS,W,M,APD,596049,55199,2021
55207,2021/09/07,1807,100-BLK HENDERSONVILLE RD,SECOND DEGREE TRESPASS,W,M,APD,596049,55200,2021
55208,2021/09/07,1807,100-BLK HENDERSONVILLE RD,SECOND DEGREE TRESPASS,W,M,APD,596049,55201,2021
55209,2021/09/07,1807,100-BLK HENDERSONVILLE RD,SECOND DEGREE TRESPASS,W,M,APD,596049,55202,2021
55210,2021/09/07,1807,100-BLK HENDERSONVILLE RD,SECOND DEGREE TRESPASS,W,M,APD,596049,55203,2021
55211,2021/09/07,1807,100-BLK HENDERSONVILLE RD,SIMPLE ASSAULT,W,M,APD,596049,55204,2021
55212,2021/09/07,1807,100-BLK HENDERSONVILLE RD,BREAKING OR ENTERING (M),W,M,APD,596049,55205,2021
55213,2021/09/07,1807,100-BLK HENDERSONVILLE RD,SECOND DEGREE TRESPASS,W,M,APD,596049,55206,2021
55214,2021/09/07,1807,100-BLK HENDERSONVILLE RD,SECOND DEGREE TRESPASS,W,M,APD,596049,55207,2021
55215,2021/09/07,1807,100-BLK HENDERSONVILLE RD,SECOND DEGREE TRESPASS,W,M,APD,596049,55208,2021
55216,2021/09/07,1807,100-BLK HENDERSONVILLE RD,SECOND DEGREE TRESPASS,W,M,APD,596049,55209,2021
55217,2021/09/07,1807,100-BLK HENDERSONVILLE RD,SECOND DEGREE TRESPASS,W,M,APD,596049,55210,2021
55218,2021/09/07,1807,100-BLK HENDERSONVILLE RD,SECOND DEGREE TRESPASS,W,M,APD,596049,55211,2021
55219,2021/09/07,1807,100-BLK HENDERSONVILLE RD,SECOND DEGREE TRESPASS,W,M,APD,596049,55212,2021
55220,2021/09/07,1807,100-BLK HENDERSONVILLE RD,INJURY TO PERSONAL PROPERTY,W,M,APD,596049,55213,2021
55221,2021/09/07,1807,100-BLK HENDERSONVILLE RD,SECOND DEGREE TRESPASS,W,M,APD,596049,55214,2021
55222,2021/09/07,1807,100-BLK HENDERSONVILLE RD,SECOND DEGREE TRESPASS,W,M,APD,596049,55215,2021
55223,2021/09/07,1807,100-BLK HENDERSONVILLE RD,RESISTING PUBLIC OFFICER,W,M,APD,596049,55216,2021
55224,2021/04/05,1052,400-BLK BILTMORE AVE,BREAKING OR ENTERING (M),W,M,APD,585769,55217,2021
55225,2021/05/13,800,100-BLK S TUNNEL RD,OTHER - FREE TEXT,W,M,APD,588743,55218,2021
55226,2021/02/15,1630,100-BLK PATTON AVE,SIMPLE ASSAULT,W,M,APD,581459,55219,2021
55227,2020/03/06,1310,100-BLK DAVIDSON DR,POSSESSION OF FIREARM BY FELON,B,M,APD,568973,55220,2020
55228,2020/01/29,1630,100-BLK CORDOVA ST,AWDW SERIOUS INJURY,B,M,APD,567404,55221,2020
55229,2020/01/29,1630,100-BLK CORDOVA ST,BREAK/ENTER TERRORIZE/INJURE,B,M,APD,567404,55222,2020
55230,2020/01/29,1630,100-BLK CORDOVA ST,ATTEMPTED FIRST DEGREE MURDER,B,M,APD,567404,55223,2020
55236,2020/04/10,2300,400-BLK SARDIS RD,POSSESS MARIJUANA UP TO 1/2 OZ,W,M,APD,569910,55229,2020
55237,2020/04/10,2300,400-BLK SARDIS RD,FELONY POSSESSION SCH II CS,W,M,APD,569910,55230,2020
55238,2020/04/10,2300,400-BLK SARDIS RD,SIMPLE POSSESS SCH IV CS (M),W,M,APD,569910,55231,2020
55239,2020/04/10,2300,400-BLK SARDIS RD,POSSESS MARIJ PARAPHERNALIA,W,M,APD,569910,55232,2020
55266,2020/10/22,120,200-BLK JOHNSTON BLVD,FALSE IMPRISONMENT,B,M,APD,578739,55259,2020
55267,2020/10/22,120,200-BLK JOHNSTON BLVD,RESISTING PUBLIC OFFICER,B,M,APD,578739,55260,2020
55268,2020/10/22,120,200-BLK JOHNSTON BLVD,POSSESS MARIJ PARAPHERNALIA,B,M,APD,578739,55261,2020
55269,2020/10/22,120,200-BLK JOHNSTON BLVD,POSSESS DRUG PARAPHERNALIA,B,M,APD,578739,55262,2020
55384,2020/02/26,2054,100-BLK BLACK ST,POSSESS HEROIN,W,F,APD,568589,55377,2020
55385,2020/02/26,2054,100-BLK BLACK ST,RESISTING PUBLIC OFFICER,W,F,APD,568589,55378,2020
55386,2020/02/26,2054,100-BLK BLACK ST,PROSTITUTION,W,F,APD,568589,55379,2020
55387,2020/02/26,2054,100-BLK BLACK ST,POSSESS DRUG PARAPHERNALIA,W,F,APD,568589,55380,2020
55394,2020/05/06,2040,100-BLK GROVE ST,SECOND DEGREE TRESPASS,W,F,APD,572434,55387,2020
55395,2020/05/06,2040,100-BLK GROVE ST,ASSAULT GOVT OFFICIAL/EMPLY,W,F,APD,572434,55388,2020
55418,2020/02/12,2101,200-BLK HILL ST,OBTAIN PROPERTY FALSE PRETENSE,B,F,APD,567987,55413,2020
55419,2020/02/12,2101,200-BLK HILL ST,POSS STOLEN GOODS/PROP (M),B,F,APD,567987,55414,2020
55430,2021/04/27,1930,100-BLK BLEACHERY BLVD,INTOXICATED AND DISRUPTIVE,W,F,APD,588375,55425,2021
55447,2021/08/19,1419,100-BLK LODGE ST,DISORDERLY CONDUCT,W,M,APD,595536,55442,2021
55448,2021/08/19,1419,100-BLK LODGE ST,GO ARMED TO TERROR OF PEOPLE,W,M,APD,595536,55443,2021
55520,2020/01/10,1000,100-BLK COURT PLZ,ASSAULT GOVT OFFICIAL/EMPLY,B,M,APD,565629,55515,2020
55524,2020/05/15,1404,100-BLK ATKINSON ST,SECOND DEGREE TRESPASS,B,M,APD,572654,55519,2020
55525,2020/05/15,1404,100-BLK ATKINSON ST,SECOND DEGREE TRESPASS,B,M,APD,572654,55520,2020
55526,2020/02/16,608,200-BLK HAYWOOD ST,RESISTING PUBLIC OFFICER,B,M,APD,568124,55521,2020
55527,2020/02/16,608,200-BLK HAYWOOD ST,DAMAGE PROPERTY - FREE TEXT,B,M,APD,568124,55522,2020
55528,2020/02/16,608,200-BLK HAYWOOD ST,DISORDERLY CONDUCT,B,M,APD,568124,55523,2020
55529,2020/02/16,608,200-BLK HAYWOOD ST,SECOND DEGREE TRESPASS,B,M,APD,568124,55524,2020
55530,2020/02/16,608,200-BLK HAYWOOD ST,DISORDERLY CONDUCT,B,M,APD,568124,55525,2020
55603,2021/11/03,131,400-BLK PALISADES CIR,ASSAULT ON A FEMALE,B,M,APD,597604,55598,2021
55614,2020/08/14,1952,100-BLK N MARKET ST,AWDW SERIOUS INJURY,W,M,APD,574927,55609,2020
55615,2020/08/14,1952,100-BLK N MARKET ST,FELONY PROBATION VIOLATION,W,M,APD,574927,55610,2020
55618,2021/10/02,900,100-BLK COLLEGE ST,BREAKING AND OR ENTERING (F),W,M,APD,596689,55613,2021
55619,2021/10/02,900,100-BLK COLLEGE ST,LARCENY AFTER BREAK/ENTER,W,M,APD,596689,55614,2021
55675,2020/10/18,1410,100-BLK GASHES CREEK RD,MISDEMEANOR PROBATION VIOL,W,M,APD,578664,55670,2020
55681,2020/12/03,2130,100-BLK SKY EXCHANGE DR,SIMPLE ASSAULT,W,F,APD,579793,55676,2020
55701,2021/10/18,1415,I240E AT EXIT 3,HIT/RUN FAIL STOP PROP DAMAGE,B,M,APD,597148,55696,2021
55702,2021/10/18,1415,I240E AT EXIT 3,HIT/RUN LEAVE SCENE PROP DAM,B,M,APD,597148,55697,2021
55703,2021/10/18,1415,I240E AT EXIT 3,HIT/RUN FAIL STOP PROP DAMAGE,B,M,APD,597148,55698,2021
55704,2021/10/01,1130,100-BLK S ANN ST,LARCENY OF MOTOR VEHICLE (F),B,M,APD,596669,55699,2021
55705,2021/10/01,1130,100-BLK S ANN ST,FELONY POSSESSION SCH II CS,B,M,APD,596669,55700,2021
55706,2021/10/01,1130,100-BLK S ANN ST,SECOND DEGREE TRESPASS,B,M,APD,596669,55701,2021
55707,2021/10/01,1130,100-BLK S ANN ST,SIMPLE POSSESS SCH III CS (M),B,M,APD,596669,55702,2021
55708,2021/10/01,1130,100-BLK S ANN ST,POSS STOLEN GOODS/PROP (M),B,M,APD,596669,55703,2021
55709,2021/10/01,1130,100-BLK S ANN ST,MISDEMEANOR LARCENY,B,M,APD,596669,55704,2021
55710,2021/10/01,1130,100-BLK S ANN ST,SIMPLE AFFRAY,B,M,APD,596669,55705,2021
55711,2021/10/01,1130,100-BLK S ANN ST,POSSESS DRUG PARAPHERNALIA,B,M,APD,596669,55706,2021
55712,2020/10/28,2212,100-BLK S TUNNEL RD,NON-SUPPORT,B,M,APD,578946,55707,2020
55713,2020/10/28,2212,100-BLK S TUNNEL RD,NON-SUPPORT,B,M,APD,578946,55708,2020
55714,2020/02/01,1106,1600-BLK PATTON AVE,FELONY POSSESSION SCH II CS,B,M,APD,567541,55709,2020
55715,2020/02/01,1106,1600-BLK PATTON AVE,SECOND DEGREE TRESPASS,B,M,APD,567541,55710,2020
55716,2020/02/01,1106,1600-BLK PATTON AVE,SIMPLE POSSESS SCH III CS (M),B,M,APD,567541,55711,2020
55717,2020/02/01,1106,1600-BLK PATTON AVE,POSSESS DRUG PARAPHERNALIA,B,M,APD,567541,55712,2020
55741,2020/01/11,115,100-BLK PATTON AVE,SECOND DEGREE TRESPASS,W,F,APD,565665,55736,2020
55742,2020/01/11,115,100-BLK PATTON AVE,INTOXICATED AND DISRUPTIVE,W,F,APD,565665,55737,2020
55743,2020/01/11,115,100-BLK PATTON AVE,SECOND DEGREE TRESPASS,W,F,APD,565665,55738,2020
55744,2020/01/11,115,100-BLK PATTON AVE,INTOXICATED AND DISRUPTIVE,W,F,APD,565665,55739,2020
55745,2020/01/11,115,100-BLK PATTON AVE,RESISTING PUBLIC OFFICER,W,F,APD,565665,55740,2020
55752,2021/07/02,400,100-BLK CAMPBELL CIR,ASSAULT ON A FEMALE,W,M,APD,594188,55806,2021
55758,2021/10/03,541,300-BLK AIRPORT RD,DRIVING WHILE IMPAIRED,W,M,APD,596717,55752,2021
55759,2021/10/03,541,300-BLK AIRPORT RD,FAIL TO STOP-STEADY RED LIGHT,W,M,APD,596717,55753,2021
55773,2020/04/07,1742,100-BLK HIGH COURT ENTRANCE/FAIRFAX AVE,DWLR IMPAIRED REV,B,M,APD,569843,55767,2020
55774,2020/04/07,1742,100-BLK HIGH COURT ENTRANCE/FAIRFAX AVE,DRIVING WHILE IMPAIRED,B,M,APD,569843,55768,2020
